phiC,phiCsurf,phiS,phiSsurf,molar,molal,osm,gamma_per_vol,gamma,gammaC_per_vol,gammaC,ddA_nu,ddA_chi,ddA_eps,ddA,ddE_chi,ddE_eps,ddE,TddS_nu,TddS_chi,TddS_eps,TddS,ddA_nu_kJ,ddA_chi_kJ,ddA_eps_kJ,ddA_kJ,ddE_chi_kJ,ddE_eps_kJ,ddE_kJ,TddS_nu_kJ,TddS_chi_kJ,TddS_eps_kJ,TddS_kJ
0.1721,0.2811183927890075,0.8279,0.7188816072109925,3.85684191654341,4.658584269287847,4.404720544731015,0.6334595746020192,21.54208360719827,-0.0531184465704733,-1.806401012763195,-1.207098760789475,0.09417253768221313,3.5318525080661756,2.4189262849589137,-0.09983097342277528,1.41274100322647,1.3129100298036946,1.207098760789475,-0.19400351110498842,-2.1191115048397053,-1.1060162551552188,-2.9906740909667016,0.23331924253039615,8.75041888211453,5.993064033678225,-0.24733842448501217,3.5001675528458116,3.2528291283607995,2.9906740909667016,-0.48065766701540835,-5.250251329268719,-2.7402349053174264
0.1731,0.28237853715464106,0.8269,0.717621462845359,3.879252386715074,4.691319853325763,4.434251782493744,0.6313029298361701,21.468742507434904,-0.05330959142765662,-1.8129012831192253,-1.2109035894120255,0.09462251101387145,3.547684428539727,2.431403350141573,-0.10030798377865362,1.419073771415891,1.3187657876372374,1.2109035894120255,-0.19493049479252506,-2.1286106571238363,-1.1126375625043359,-3.000100827826731,0.23443408385765951,8.78964360498603,6.0239768610169575,-0.2485202519864464,3.5158574419944117,3.2673371900079653,3.000100827826731,-0.4829543358441059,-5.273786162991618,-2.7566396710089927
0.1741,0.28363579779480486,0.8259,0.7163642022051951,3.901662856886738,4.724134709876181,4.463838381079279,0.6291544962366734,21.395680645114883,-0.05349979068383397,-1.8193693963862376,-1.2146818355699092,0.09506855104699195,3.563480119106968,2.4438668345840506,-0.10078082450045966,1.4253920476427875,1.3246112231423277,1.2146818355699092,-0.19584937554745163,-2.1380880714641806,-1.119255611441723,-3.009461704716611,0.23553918015459793,8.828778565656089,6.054856041094077,-0.24969174891925286,3.531511426262436,3.2818196773431834,3.009461704716611,-0.4852309290738508,-5.297267139393653,-2.773036363750893
0.1751,0.28489019215622563,0.8249,0.7151098078437743,3.924073327058402,4.757029127237728,4.49348053736124,0.6270142327597124,21.322896624459585,-0.05368904943175022,-1.825805525753399,-1.218433645658922,0.09551065286689148,3.57923979896119,2.456316806169159,-0.10124949037820669,1.431695919584476,1.3304464292062694,1.218433645658922,-0.19676014324509816,-2.147543879376714,-1.1258703769628902,-3.0187570843424667,0.23663451924473006,8.867824307191873,6.085701742094136,-0.25085290237531427,3.5471297228767495,3.2962768205014354,3.0187570843424667,-0.4874874216200443,-5.320694584315123,-2.7894249215927007
0.17609999999999998,0.2861417375639137,0.8239000000000001,0.7138582624360863,3.9464837972300657,4.790003395108709,4.523178448929657,0.6248820986025767,21.250389057889713,-0.05387737272928195,-1.832209843224108,-1.2221591652608856,0.09594881202014573,3.5949636857664884,2.4687533325257487,-0.10171397669088415,1.4379854743065954,1.3362714976157113,1.2221591652608856,-0.19766278871102988,-2.1569782114598928,-1.132481834910037,-3.0279873273937428,0.2377200900943765,8.906781368871851,6.116514131572485,-0.2520037006579873,3.56271254754874,3.3107088468907526,3.0279873273937428,-0.4897237907523638,-5.344068821323111,-2.805805284681732
0.17709999999999998,0.2873904512221411,0.8229,0.712609548777859,3.9688942674017302,4.823057804595613,4.5529323140945,0.6227580532023778,21.178156565981578,-0.05406476559970496,-1.838582519625095,-1.2258585391463475,0.09638302450599939,3.610651995670056,2.481176481029708,-0.10217427919734727,1.4442607982680224,1.3420865190706752,1.2258585391463475,-0.19855730370334668,-2.1663911974020333,-1.1390899619590327,-3.0371527925498945,0.23879588279137792,8.945650286216253,6.147293376457736,-0.25314413325953006,3.578260114486501,3.325115981226971,3.0371527925498945,-0.491940016050908,-5.3673901717297525,-2.8221773952307663
0.17809999999999998,0.28863635021541223,0.8219000000000001,0.7113636497845878,3.9913047375733943,4.856192648221674,4.582742331889097,0.6206420562347686,21.1061977774236,-0.05425123303196038,-1.844923724615468,-1.2295319112772591,0.09681328676791683,3.6263049433143766,2.4935863188050345,-0.1026303941273622,1.4505219773257507,1.3478915831983884,1.2295319112772591,-0.19944368089527903,-2.175782965988626,-1.1456947356066458,-3.0462538364870215,0.23986188852416124,8.984431591017286,6.178039643054426,-0.25427419083891706,3.5937726364069147,3.3394984455679975,3.0462538364870215,-0.4941360793630783,-5.390658954610371,-2.8385411974864283
0.17909999999999998,0.28987945150942573,0.8209,0.7101205484905743,4.013715207745059,4.889408219935508,4.61260870207376,0.6185340676126507,21.034511328972304,-0.054436779980917914,-1.8512336266956677,-1.2331794248098191,0.09723959568526329,3.6419227418493056,2.5059829127247495,-0.10308231817279005,1.4567690967397227,1.3536867785669326,1.2331794248098191,-0.20032191385805334,-2.185153645109583,-1.1522961341578175,-3.0552908138849135,0.24091809956112914,9.023125811369068,6.2087530970452836,-0.2553938651999958,3.6092503245476277,3.353856459347632,3.0552908138849135,-0.49631196476112494,-5.413875486821441,-2.854896637697652
0.18009999999999998,0.2911197719520305,0.8199000000000001,0.7088802280479696,4.036125677916723,4.922704815119796,4.64253162513922,0.6164340474849002,20.963095865409024,-0.05462141136763866,-1.8575123932164042,-1.236801222097209,0.09766194856513158,3.6575056029440876,2.51836632941201,-0.10353004847891609,1.463002241177635,1.359472192698719,1.236801222097209,-0.20119199704404767,-2.1945033617664524,-1.158894136713291,-3.0642640774338266,0.24196450923041019,9.061733471697389,6.239433903493973,-0.2565031492700051,3.6246933886789563,3.368190239408951,3.0642640774338266,-0.4984676585004153,-5.437040083018433,-2.8712436640850214
0.18109999999999998,0.29235732827417127,0.8189,0.7076426717258287,4.058536148088387,4.956082730600056,4.672511302310307,0.6143419562350707,20.89195003949578,-0.0548051320796344,-1.8637601903874752,-1.2403974446924597,0.0980803431342884,3.673053736799231,2.53073663524106,-0.10397358263591926,1.4692214947196922,1.365247912083773,1.2403974446924597,-0.20205392577020764,-2.203832242079539,-1.1654887231572868,-3.073173977841587,0.2430011118999052,9.100255092789144,6.270082226847462,-0.25760203707843976,3.6401020371156574,3.3825000000372176,3.073173977841587,-0.5006031489783449,-5.460153055673487,-2.8875822268102453
0.18209999999999998,0.2935921370908291,0.8179000000000001,0.7064078629091709,4.080946618260051,4.989542264653442,4.702547935549416,0.6122577544801161,20.82107251193183,-0.05498794697112628,-1.8699771832865613,-1.2439682333513158,0.09849477753126083,3.6885673521583233,2.5430938963382683,-0.10441291867047843,1.4754269408633298,1.3710140221928513,1.2439682333513158,-0.20290769620173926,-2.2131404112949937,-1.1720798741454173,-3.0820208638406865,0.24402790295768095,9.138691191821602,6.300698230938597,-0.25869052373625456,3.655476476728642,3.3967859529923876,3.0820208638406865,-0.5027184266939355,-5.483214715092959,-2.9039122779462083
0.18309999999999998,0.29482421490195315,0.8169,0.7051757850980469,4.103357088431715,5.023083717017646,4.732641727560242,0.6101814030691052,20.75046195130999,-0.055169860863301244,-1.876163535867949,-1.2475137280351414,0.09890525029854569,3.7040466563197456,2.5554381785831497,-0.10484805503751418,1.4816186625278984,1.3767706074903843,1.2475137280351414,-0.20375330533605987,-2.222427993791847,-1.1786675710927657,-3.0908050821954816,0.24504487879266845,9.177042282391424,6.331282078988611,-0.2597686054154041,3.67081691295657,3.411048307541166,3.0908050821954816,-0.5048134842080725,-5.506225369434854,-2.920233771447445
0.18409999999999999,0.2960535780933834,0.8159000000000001,0.7039464219066166,4.125767558603379,5.056707388899839,4.762792881791294,0.6081128630819307,20.680117034072705,-0.05535087854456583,-1.8823194109711596,-1.251034067913807,0.09931176037494475,3.719491855148255,2.5677695476093927,-0.105278990612066,1.4877967420593021,1.3825177514472362,1.251034067913807,-0.20459075098701074,-2.2316951130889526,-1.1852517961621563,-3.0995269777093464,0.24605203677567264,9.215308874543373,6.361833933609699,-0.26083627932871756,3.6861235498173497,3.4252872704886324,3.0995269777093464,-0.5068883161043902,-5.529185324726024,-2.9365466631210677
0.1851,0.2972802429377701,0.8149,0.7027197570622299,4.148178028775044,5.090413582985696,4.793001602439655,0.6060520958280394,20.61003644446887,-0.05553100477080002,-1.8884449703295825,-1.254529391368725,0.09971430708802943,3.734903153086542,2.5800880688058467,-0.10570572468130163,1.4939612612346167,1.3882555365533151,1.254529391368725,-0.20542003176933105,-2.2409418918519255,-1.1918325322525316,-3.1081868932321948,0.24704937524070325,9.25349147479893,6.392353956807438,-0.2618935437101018,3.7013965899195713,3.4395030462094693,3.1081868932321948,-0.508942918950805,-5.552094884879358,-2.952850910597968
0.1861,0.29850422559547946,0.8139000000000001,0.7014957744045205,4.170588498946708,5.124202603448466,4.823268094454553,0.6039990628451344,20.540218874509712,-0.05571024426560649,-1.894540374578952,-1.2579998359957187,0.10011289014671909,3.7502807531666082,2.5923938073176087,-0.10612825693665047,1.500112301266643,1.3939840443299927,1.2579998359957187,-0.20624114708336955,-2.250168451899965,-1.1984097629876158,-3.1167851696675855,0.24803689346658708,9.291590586184501,6.422842309983503,-0.26294039779505096,3.716636234473799,3.453695836678748,3.1167851696675855,-0.510977291261638,-5.574954351710702,-2.969146473304755
0.1871,0.29972554211549834,0.8129,0.7002744578845017,4.192998969118372,5.158074755958141,4.853592563541177,0.6019537258979069,20.470663023925642,-0.05588860172056088,-1.9006057832658574,-1.26144553860815,0.10050750963398544,3.765624857021132,2.6046868280469675,-0.10654658746607033,1.5062499428084528,1.3997033553423825,1.26144553860815,-0.2070540971000558,-2.259374914212679,-1.204983472704585,-3.125322145980472,0.2490145916588926,9.32960670825956,6.45329915393798,-0.26397684180148684,3.731842683303824,3.4678658415023373,3.125322145980472,-0.5129914334603795,-5.597764024955735,-2.9854333124356427
0.1881,0.30094420843632635,0.8119000000000001,0.6990557915636737,4.2154094392900365,5.192030347690647,4.88397521616427,0.5999160469767484,20.401367600122473,-0.05606608179545794,-1.9066413548561147,-1.2648666352398548,0.1008981659996753,3.780935664894676,2.616967195654497,-0.10696071674643663,1.5123742659578707,1.4054135492114341,1.2648666352398548,-0.20785888274611192,-2.2685613989368054,-1.2115536464430625,-3.1337981592044777,0.24998247093214754,9.367540337144431,6.483724648872101,-0.2650028769109025,3.7470161348577737,3.482013257946871,3.1337981592044777,-0.5149853478430501,-5.620524202286658,-3.0017113909252306
0.1891,0.3021602403868642,0.8109,0.6978397596131358,4.237819909461701,5.226069687337156,4.914416259552006,0.5978859882964789,20.332331318138166,-0.056242689118557246,-1.912647246743121,-1.2682632611482596,0.10128486005344609,3.7962133756548515,2.6292349745600383,-0.10737064563605647,1.5184853502619406,1.4111147046258843,1.2682632611482596,-0.20865550568950256,-2.2777280253929106,-1.2181202699341536,-3.1422135444496155,0.25094053329233657,9.405391965547942,6.514118954390662,-0.2660185052498157,3.762156786219177,3.4961382809693613,3.1422135444496155,-0.5169590385421523,-5.643235179328765,-3.0179806734213015
0.1901,0.303373653687292,0.8099000000000001,0.696626346312708,4.260230379633365,5.260193085113426,4.9449159016996305,0.5958635122950661,20.263552900599272,-0.0564184282868263,-1.9186236152561231,-1.2716355508174082,0.10166759295781758,3.8114581868033466,2.641490228943756,-0.10777637536729999,1.5245832747213388,1.4168068993540388,1.2716355508174082,-0.20944396832511758,-2.2868749120820078,-1.224683329589717,-3.1505686349097877,0.251888781619686,9.443162082794741,6.54448222950464,-0.2670237298715122,3.777264833117897,3.510241103246385,3.1505686349097877,-0.5189125114911981,-5.665897249676844,-3.0342411262582543
0.1911,0.304584463949943,0.8089,0.695415536050057,4.282640849805029,5.294400852769229,4.975474351373373,0.5938485816323547,20.19503107767773,-0.05659330386618244,-1.9245706156684448,-1.2749836379611115,0.10204636622133684,3.8266702944869078,2.653733022747133,-0.1081779075393569,1.5306681177947634,1.4224902102554065,1.2749836379611115,-0.21022427376069375,-2.296002176692144,-1.2312428124917263,-3.1588637618705873,0.25282721965172994,9.480851174852516,6.574814632633659,-0.26801855473809955,3.792340469941008,3.5243219152029086,3.1588637618705873,-0.5208457743898295,-5.688510704911508,-3.05049271743075
0.1921,0.3057926866801668,0.8079000000000001,0.6942073133198332,4.305051319976694,5.328693303597837,5.006091818114141,0.5918411591887914,20.126764587047486,-0.05676732039173209,-1.9304884022056201,-1.2783076555260067,0.10242118169185252,3.841849893508187,2.665963419674033,-0.10857524411110554,1.536739957403275,1.4281647132921693,1.2783076555260067,-0.21099642580295808,-2.3051099361049117,-1.237798706381863,-3.1670992547168795,0.2537558519666464,9.518459724358864,6.605116321608632,-0.26900298470284,3.807383889743547,3.538380905040707,3.1670992547168795,-0.5227588366694864,-5.711075834615317,-3.0667354165679246
0.1931,0.30699833727718917,0.8069,0.6930016627228108,4.327461790148358,5.363070752445602,5.036768512241481,0.5898412080641593,20.058752173841476,-0.05694048236800934,-1.93637712805351,-1.2816077356947428,0.10279204154990114,3.8569971773365377,2.678181483191696,-0.10896838739410142,1.5427988709346152,1.4338304835405138,1.2816077356947428,-0.21176042894400254,-2.3141983064019227,-1.2443509996511823,-3.175275440940695,0.25467468396687165,9.55598821064804,6.635387453674217,-0.26997702549277863,3.822395284259217,3.5524182587664384,3.175275440940695,-0.5246517094596503,-5.733592926388823,-3.082969194907778
0.1941,0.30820143103496117,0.8059000000000001,0.6917985689650388,4.349872260320022,5.397533515721579,5.067504644857319,0.5878486915763074,19.990992590608414,-0.057112794269211516,-1.942236945366311,-1.2848840098890857,0.1031589483021958,3.872112338118689,2.690387276531799,-0.10935734004567524,1.5488449352474756,1.4394875952018003,1.2848840098890857,-0.21251628834787104,-2.3232674028712132,-1.2508996813299986,-3.183392646148922,0.2555837218629678,9.593437109777396,6.665628185491442,-0.2709406836916437,3.8373748439109585,3.566434160219315,3.183392646148922,-0.5265244055546114,-5.756062265866437,-3.099194025272127
0.1951,0.30940198314300404,0.8049,0.690598016856996,4.372282730491686,5.432081911407238,5.098300427849962,0.5858635732598874,19.92348459726982,-0.05728426053943398,-1.948068005274542,-1.2881366087731467,0.10352190477522583,3.8871955666893565,2.702580862691436,-0.10974210506214907,1.5548782266757428,1.4451361216135938,1.2881366087731467,-0.2132640098373749,-2.3323173400136135,-1.2574447410778415,-3.191451194071303,0.2564829726577658,9.630806894553684,6.695838673140147,-0.2718939667230388,3.852322757821473,3.5804287910984343,3.191451194071303,-0.5283769393808047,-5.778484136732211,-3.115409882041713
0.1961,0.3106000086872448,0.8039000000000001,0.6893999913127552,4.39469320066335,5.466716259066239,5.129156073897896,0.5838858168650933,19.856226961077187,-0.0574548855929024,-1.9538704578929411,-1.2913656622564829,0.10388091410895553,3.9022470525817434,2.714762304434216,-0.11012268577215449,1.5608988210326975,1.450776135260543,1.2913656622564829,-0.21400359988111,-2.3413482315490457,-1.263986169173673,-3.1994514065681185,0.25737244413075316,9.668098034559057,6.726019072121691,-0.27283688283388835,3.867239213823623,3.5944023309897344,3.1994514065681185,-0.5302093269646415,-5.800858820735433,-3.131616741131956
0.1971,0.3117955226508466,0.8029,0.6882044773491534,4.417103670835014,5.501436879854295,5.160071796473837,0.5819153863564007,19.789218456569067,-0.05762467381420376,-1.959644452328323,-1.2945712994973786,0.10423597975062934,3.917266984037969,2.72693166429122,-0.11049908583006626,1.5669067936151877,1.4564077077851214,1.2945712994973786,-0.2147350655806956,-2.3503601904227813,-1.2705239565060984,-3.2073936036383195,0.2582521448227263,9.70531099617692,6.756169537361327,-0.2737694410781689,3.8821243984707676,3.608354957392599,3.2073936036383195,-0.5320215859008952,-5.823186597706152,-3.1478145799687276
0.1981,0.3129885399150308,0.8019000000000001,0.6870114600849693,4.439514141006679,5.536244096529091,5.191047809848565,0.5799522459113114,19.722457865528426,-0.05779362955851513,-1.965390136687358,-1.2977536489059895,0.10458710544867497,3.9322555480193997,2.739089004562085,-0.11087130920953955,1.57290221920776,1.4620309099982205,1.2977536489059895,-0.21545841465821453,-2.3593533288116397,-1.2770580945638648,-3.2152781034273104,0.25912208402068454,9.742446242617522,6.786290223210896,-0.27469165130089734,3.8969784970470083,3.622286845746111,3.2152781034273104,-0.5338137353215819,-5.845467745570513,-3.164003377464785
0.1991,0.3141790752598927,0.8009,0.6858209247401073,4.461924611178343,5.571138233460285,5.222084329095038,0.5779963599190994,19.655943976939948,-0.05796175715183101,-1.9711076580843048,-1.300912838147611,0.10493429524670457,3.9472129302168995,2.751234387315993,-0.11123936019715029,1.5788851720867596,1.4676458118896094,1.300912838147611,-0.21617365544385486,-2.36832775813014,-1.2835885754263838,-3.2231052222350525,0.25998227174296834,9.779504233943344,6.8163812834512605,-0.27560352412237404,3.911801693577337,3.6361981694549628,3.2231052222350525,-0.5355857958653424,-5.8677025403660075,-3.1801831139962973
